sha256_hashed_ip,event_timestamp_utc,category,subcategory,event_json,digital_remedy_channel,digital_remedy_customer_ntf_status,Digital Remedy Customer Ltv
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:25:28 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603710""}",Google,yes,36.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:25:57 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603711""}",Pablo,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:28:46 UTC,checkout,,"{""amount"":""19"",""account_id"":""7603714""}",Facebook,yes,19.3
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:31:33 UTC,checkout,,"{""amount"":""316"",""account_id"":""7603716""}",Bing,yes,315.96
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:33:24 UTC,checkout,,"{""amount"":""131"",""account_id"":""7603717""}",Google,yes,130.68
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:34:48 UTC,checkout,,"{""amount"":""186"",""account_id"":""7603718""}",Other MKT Hardcoded Link,no,799.2
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:36:55 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603720""}",Facebook,no,647.49
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:38:07 UTC,checkout,,"{""amount"":""93"",""account_id"":""7603722""}",Facebook,yes,92.61
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:38:10 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603723""}",Facebook,yes,83.58
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:38:43 UTC,checkout,,"{""amount"":""22"",""account_id"":""7603724""}",MKT,no,1252.55
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:39:10 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603725""}",Facebook,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:39:29 UTC,checkout,,"{""amount"":""206"",""account_id"":""7603726""}",Other MKT Hardcoded Link,no,242.8
43fbb42ade3eeae8c21695dd9d014d0c5e181b41affedbcd4bae92932bb01167,2022-11-13 13:40:04 UTC,checkout,,"{""amount"":""32"",""account_id"":""500292"")",Other,no,351.41
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:40:50 UTC,checkout,,"{""amount"":""47"",""account_id"":""7603727""}",Facebook,no,484.07
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:42:17 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603728""}",MKT,no,352.68
07459e5bf65bd64b61d81c4b12a6deaa11ef7b0c0298e02c645b6a6ccbeeca61,2022-11-13 13:42:44 UTC,checkout,,"{""amount"":""130"",""account_id"":""500293"")",Google,yes,235.28
5dcb7c58aba0e777eec6b39213b6c0ba7b9e9fb3c774d52345ea5546a27416eb,2022-11-13 13:43:04 UTC,checkout,,"{""amount"":""101"",""account_id"":""500294"")",Other,yes,166.6
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:43:17 UTC,checkout,,"{""amount"":""206"",""account_id"":""7603729""}",Other MKT Hardcoded Link,yes,205.79
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:44:50 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603730""}",Google,yes,36.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:45:05 UTC,checkout,,"{""amount"":""186"",""account_id"":""7603733""}",Untracked,no,1338.07
5da2060e3652d3838f114bfeb2e15d55ce38778fbe5724ba64a084bc2c803477,2022-11-13 13:46:23 UTC,checkout,,"{""amount"":""130"",""account_id"":""500295"")",Google,yes,235.44
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:46:45 UTC,checkout,,"{""amount"":""29"",""account_id"":""7603734""}",Facebook,yes,29.38
29e6c15f328ddfc11c815db1eedf3ea085ca3d92093fb2b79ae7b3e6835d19bc,2022-11-13 13:47:37 UTC,checkout,,"{""amount"":""130"",""account_id"":""500296"")",Google,yes,232.76
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:47:51 UTC,checkout,,"{""amount"":""39"",""account_id"":""7603735""}",MKT,no,1252.55
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:48:52 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603736""}",Google,yes,36.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:49:41 UTC,checkout,,"{""amount"":""14"",""account_id"":""7603737""}",Facebook,no,570.45
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:50:19 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603738""}",Facebook,yes,36.72
36ffce0d1b6a7b25062ca273654e3bb7c4c82f5adcb7beab77c78f8ac65d82ce,2022-11-13 13:50:57 UTC,checkout,,"{""amount"":""143"",""account_id"":""500297"")",Google,no,805.54
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:51:01 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603739""}",Google,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:51:49 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603740""}",Pablo,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:52:16 UTC,checkout,,"{""amount"":""206"",""account_id"":""7603741""}",Other MKT Hardcoded Link,no,374.14
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:52:40 UTC,checkout,,"{""amount"":""1319"",""account_id"":""7603742""}",Untracked,yes,1967.58
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:55:33 UTC,checkout,,"{""amount"":""19"",""account_id"":""7603743""}",Google,yes,19.3
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:56:10 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7603744""}",Facebook,no,3601.5
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:56:53 UTC,checkout,,"{""amount"":""281"",""account_id"":""7603745""}",Facebook,no,373.46
36ffce0d1b6a7b25062ca273654e3bb7c4c82f5adcb7beab77c78f8ac65d82ce,2022-11-13 13:57:02 UTC,checkout,,"{""amount"":""143"",""account_id"":""500298"")",Other,no,805.54
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:57:41 UTC,checkout,,"{""amount"":""29"",""account_id"":""7603746""}",Facebook,yes,29.38
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 13:58:01 UTC,checkout,,"{""amount"":""19"",""account_id"":""7603747""}",Google,no,62.13
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:58:17 UTC,checkout,,"{""amount"":""648"",""account_id"":""7603748""}",Untracked,yes,1967.58
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 13:59:28 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603751""}",Facebook,yes,36.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:01:20 UTC,checkout,,"{""amount"":""29"",""account_id"":""7603752""}",Google,yes,29.38
de2148e4e0fd95d69f7e899d78d436ee12165759da6a29827b342ae1a0b58c1b,2022-11-13 14:01:43 UTC,checkout,,"{""amount"":""130"",""account_id"":""500299"")",Google,yes,240.52
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:01:50 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603753""}",Facebook,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:02:27 UTC,checkout,,"{""amount"":""47"",""account_id"":""7603754""}",Facebook,yes,46.86
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:02:29 UTC,checkout,,"{""amount"":""1117"",""account_id"":""7603755""}",Facebook,yes,1117.12
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:02:36 UTC,checkout,,"{""amount"":""29"",""account_id"":""7603756""}",Pablo,yes,29.38
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:03:05 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603757""}",Facebook,no,88.39
b7123036db76be3eeaffb64361f6e4e57defc9ab3b33099f3ddc29d5668ed849,2022-11-13 14:03:33 UTC,checkout,,"{""amount"":""52"",""account_id"":""500300"")",Other,no,306.62
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:05:04 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603758""}",Google,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:05:18 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603759""}",Pablo,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:05:49 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603760""}",Facebook,yes,36.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:07:54 UTC,checkout,,"{""amount"":""22"",""account_id"":""7603761""}",MKT,no,50.98
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:08:49 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603763""}",Google,yes,36.72
abfca464a9698dfe9799ca06eb6d3ee7b44c3686ecce3cd602844a9283eb9d42,2022-11-13 14:10:39 UTC,checkout,,"{""amount"":""1244"",""account_id"":""500301"")",Other,no,7668.76
02c7acbe946290b3f011480bc803c1c16044f655406dfc5e1b6ff0c016e5c975,2022-11-13 14:11:06 UTC,checkout,,"{""amount"":""93"",""account_id"":""500302"")",Google,yes,148.15
b3b232ecadc75157aa3e29834e778b67568fb8d5fc31fc3f5f347d905fdb62f3,2022-11-13 14:14:10 UTC,checkout,,"{""amount"":""52"",""account_id"":""500303"")",Bing,yes,105.93
a87e215dac53f8eb2831dd4165fe431dd583cb175704a082c0aa6f5fa10b96d6,2022-11-13 14:14:15 UTC,checkout,,"{""amount"":""122"",""account_id"":""500304"")",Google,yes,175.22
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:15:33 UTC,checkout,,"{""amount"":""371"",""account_id"":""7603766""}",Facebook,yes,371.47
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:15:43 UTC,checkout,,"{""amount"":""296"",""account_id"":""7603767""}",Google,yes,296.03
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:15:50 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603768""}",Google,yes,1378.03
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:16:26 UTC,checkout,,"{""amount"":""206"",""account_id"":""7603769""}",Facebook,yes,205.79
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:16:43 UTC,checkout,,"{""amount"":""47"",""account_id"":""7603770""}",Facebook,yes,46.86
f9cc298160819ea780810a58aec3fabfb6d87c9f31dc509d1eead2f1823a4162,2022-11-13 14:16:52 UTC,checkout,,"{""amount"":""130"",""account_id"":""500305"")",Bing,yes,225
86da15e655fe27367fa864e923634c88e7e0174e645ba977581b8bfd262d0675,2022-11-13 14:18:12 UTC,checkout,,"{""amount"":""52"",""account_id"":""500306"")",Bing,yes,104.25
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:18:16 UTC,checkout,,"{""amount"":""47"",""account_id"":""7603771""}",Facebook,no,64.53
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:20:00 UTC,checkout,,"{""amount"":""107"",""account_id"":""7603774""}",MKT,no,1412.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:20:51 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603777""}",Google,yes,36.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:21:57 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603780""}",Facebook,yes,36.72
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:23:02 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603785""}",Pablo,yes,36.72
77656e39df3ac23dbdd9c6444bb73917c61edd63b9f4d4bd3b35b3ba15c19638,2022-11-13 14:23:37 UTC,checkout,,"{""amount"":""130"",""account_id"":""500307"")",Other,yes,237.19
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:24:38 UTC,checkout,,"{""amount"":""316"",""account_id"":""7603788""}",Facebook,no,942.76
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:25:57 UTC,checkout,,"{""amount"":""316"",""account_id"":""7603790""}",Google,yes,1486.67
acfafa7a71fc940b4e8960a7a83f55a2cc8dd0be26b4ce27d8d4e96d49bbf70a,2022-11-13 14:26:18 UTC,checkout,,"{""amount"":""137"",""account_id"":""500308"")",Google,yes,147.43
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:26:58 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603791""}",Facebook,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:27:50 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7603792""}",Pablo,no,1190.01
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:31:57 UTC,checkout,,"{""amount"":""22"",""account_id"":""7603794""}",MKT,no,52.96
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:34:00 UTC,checkout,,"{""amount"":""131"",""account_id"":""7603799""}",Google,yes,130.68
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:35:52 UTC,checkout,,"{""amount"":""206"",""account_id"":""7603800""}",Facebook,yes,205.79
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:36:27 UTC,checkout,,"{""amount"":""1305"",""account_id"":""7603801""}",Google,yes,1378.03
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:37:54 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603805""}",Google,yes,36.72
de79f3c24647e09644ce802cf0de15b3ff026afafe2d09d8e4b9c1ce118222de,2022-11-13 14:38:17 UTC,checkout,,"{""amount"":""52"",""account_id"":""500309"")",Other,yes,106.92
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:39:01 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603807""}",Google,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:39:50 UTC,checkout,,"{""amount"":""186"",""account_id"":""7603808""}",Other MKT Hardcoded Link,no,237.25
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:41:00 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603812""}",Facebook,no,126.85
526f479910bbf71bd981218ad8ac0f810dd62c3c4f13edde1ad5b8cfc90a8836,2022-11-13 14:42:15 UTC,checkout,,"{""amount"":""58"",""account_id"":""7603813""}",Pablo,no,195.04
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 14:42:22 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603814""}",Google,yes,1378.03
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 14:43:28 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603815""}",Pablo,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:44:22 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603816""}",Pablo,no,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 14:44:52 UTC,checkout,,"{""amount"":""186"",""account_id"":""7603817""}",Pablo,yes,186.27
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 14:45:07 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603818""}",Pablo,yes,36.72
7b718f0cf2bead901896b5f9690a7df6308f06d3c7751e581930d56eb7088ae8,2022-11-13 14:46:12 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603819""}",Google,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:46:15 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603820""}",Google,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 14:46:49 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603821""}",Facebook,yes,36.72
042166f4f605bd9c0924f721f436cfc98b107da791102c674cf3e10365bea0d1,2022-11-13 14:47:07 UTC,checkout,,"{""amount"":""23"",""account_id"":""500310"")",Google,yes,32.05
ad32167d1e0a4659dad1d618eee5ff660fc7911bfaccd262ad2c8356edf73650,2022-11-13 14:48:52 UTC,checkout,,"{""amount"":""130"",""account_id"":""500311"")",Google,yes,232.92
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:49:03 UTC,checkout,,"{""amount"":""281"",""account_id"":""7603822""}",Pablo,yes,281.11
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:49:17 UTC,checkout,,"{""amount"":""316"",""account_id"":""7603823""}",Pablo,yes,315.96
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:49:55 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603824""}",Google,yes,125.11
b1201006ffe50a3fc01431095fbded346117030eb89e120ebcb4decd92f09ecc,2022-11-13 14:49:57 UTC,checkout,,"{""amount"":""52"",""account_id"":""500312"")",Google,yes,108.17
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 14:52:52 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603830""}",Google,yes,36.72
5f335c47956cd922701320524d628844de8eb08a620ceb6de336155912e144b7,2022-11-13 14:53:36 UTC,checkout,,"{""amount"":""98"",""account_id"":""500313"")",Google,yes,163.69
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:54:10 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603832""}",Facebook,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:54:26 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603833""}",Google,yes,125.11
29b53508a7748c6fb3c1298c936537d1bae79e6365e79d954ccb5b274237082d,2022-11-13 14:54:44 UTC,checkout,,"{""amount"":""93"",""account_id"":""500314"")",Google,no,847.48
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 14:57:34 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603834""}",Google,yes,36.72
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 14:59:41 UTC,checkout,,"{""amount"":""22"",""account_id"":""7603835""}",MKT,yes,174.81
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:00:39 UTC,checkout,,"{""amount"":""29"",""account_id"":""7603836""}",Google,yes,29.38
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:02:21 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603838""}",Facebook,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:02:29 UTC,checkout,,"{""amount"":""47"",""account_id"":""7603839""}",Facebook,no,244.89
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:05:00 UTC,checkout,,"{""amount"":""186"",""account_id"":""7603840""}",Pablo,yes,186.27
95a601e918d4e73d0c3187c30771fac785837c26405c5ad78bf3bc80731c2b39,2022-11-13 15:05:35 UTC,checkout,,"{""amount"":""52"",""account_id"":""500315"")",Other,yes,105.69
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:06:39 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603841""}",Pablo,yes,36.72
21d17686f241e7fe141590f0f952307196286a2f4472c08206f3f538380a60a7,2022-11-13 15:06:59 UTC,checkout,,"{""amount"":""160"",""account_id"":""500316"")",Google,yes,297.47
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:07:37 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603842""}",Google,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:10:14 UTC,checkout,,"{""amount"":""153"",""account_id"":""7603843""}",MKT,yes,174.81
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:11:26 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7603844""}",Facebook,yes,1819
1065c0b52c9644c27d7dd4e1bb49fc3fc677475ba34781889f0496ade1ca0304,2022-11-13 15:11:36 UTC,checkout,,"{""amount"":""52"",""account_id"":""500317"")",Other,no,387.63
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:12:30 UTC,checkout,,"{""amount"":""47"",""account_id"":""7603846""}",Facebook,no,1835.31
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:13:37 UTC,checkout,,"{""amount"":""316"",""account_id"":""7603851""}",Facebook,yes,315.96
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:13:43 UTC,checkout,,"{""amount"":""186"",""account_id"":""7603852""}",Pablo,no,542.82
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:14:04 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603853""}",MKT,no,230.83
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:16:35 UTC,checkout,,"{""amount"":""206"",""account_id"":""7603855""}",Other MKT Hardcoded Link,no,421.14
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:18:42 UTC,checkout,,"{""amount"":""186"",""account_id"":""7603857""}",Facebook,yes,186.27
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:19:08 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603860""}",Facebook,yes,36.72
44f5ff4b53a7199b3fc9a888665d2b23a6d02053c0dd1de99405b180ed0446ad,2022-11-13 15:19:55 UTC,checkout,,"{""amount"":""37"",""account_id"":""7603862""}",Google,yes,36.72
c11cd75ac40eabdeedf400b0c12bba45a9f9c008e1872cbfd41a07af57bedbc0,2022-11-13 15:19:56 UTC,checkout,,"{""amount"":""143"",""account_id"":""500318"")",Other,yes,224
3aee4aaf5a1412666763b2a278610027419a2d0245a0d823288520471bc0efac,2022-11-13 15:22:28 UTC,checkout,,"{""amount"":""101"",""account_id"":""500319"")",Other,yes,163.3
e4ea175d2ce0eea5d4ae4d94095fff21529ffb89df5e9fb30c1f78723d4e8dc7,2022-11-13 15:23:17 UTC,checkout,,"{""amount"":""52"",""account_id"":""500320"")",Bing,yes,105.93
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:23:53 UTC,checkout,,"{""amount"":""13"",""account_id"":""7603864""}",MKT,no,230.83
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:24:38 UTC,checkout,,"{""amount"":""316"",""account_id"":""7603865""}",Pablo,yes,315.96
eb5dd56f8f77c0462fab046a77fa976260801f11fbd3ac765fdc259997d80a27,2022-11-13 15:26:06 UTC,checkout,,"{""amount"":""40"",""account_id"":""500321"")",Other,no,703.47
7a7e35a4bc233555f13d46b51b892a154b1ea84e554496030748effe67fa5330,2022-11-13 15:26:54 UTC,checkout,,"{""amount"":""648"",""account_id"":""7603866""}",Facebook,yes,1819
